sku_id,date,our_new_price,competitor_price_x,adjusted_price
SKU00232,2024-04-23,256.24,268.01,256.24
SKU00232,2024-04-24,256.24,264.82,256.24
SKU00232,2024-04-25,256.24,287.05,256.24
SKU00232,2024-04-26,256.24,254.5,256.24
SKU00232,2024-04-27,256.24,266.49,256.24
SKU00232,2024-04-28,256.24,256.46,256.24
SKU00232,2024-04-29,256.24,277.31,256.24
SKU00232,2024-04-30,256.24,260.09,256.24
SKU00232,2024-05-01,256.24,282.17,256.24
SKU00232,2024-05-02,256.24,281.19,256.24
SKU00232,2024-05-03,256.24,263.62,256.24
SKU00232,2024-05-04,256.24,272.03,256.24
SKU00232,2024-05-05,256.24,290.44,256.24
SKU00232,2024-05-06,256.24,274.4,256.24
SKU00232,2024-05-07,256.24,265.36,256.24
SKU00232,2024-05-08,256.24,255.78,256.24
SKU00232,2024-05-09,256.24,276.43,256.24
SKU00232,2024-05-10,256.24,261.64,256.24
SKU00232,2024-05-11,256.24,274.95,256.24
SKU00232,2024-05-12,256.24,240.78,252.81900000000002
SKU00232,2024-05-13,256.24,243.86,256.053
SKU00232,2024-05-14,256.24,280.92,256.24
SKU00232,2024-05-15,256.24,287.83,256.24
SKU00232,2024-05-16,256.24,271.1,256.24
SKU00232,2024-05-17,256.24,280.53,256.24
SKU00232,2024-05-18,256.24,290.85,256.24
SKU00232,2024-05-19,256.24,272.56,256.24
SKU00232,2024-05-20,256.24,262.33,256.24
SKU00232,2024-05-21,256.24,246.58,256.24
SKU00232,2024-05-22,256.24,253.87,256.24
SKU00232,2024-05-23,256.24,287.58,256.24
SKU00232,2024-05-24,256.24,278.66,256.24
SKU00232,2024-05-25,256.24,264.5,256.24
SKU00232,2024-05-26,256.24,262.34,256.24
SKU00232,2024-05-27,256.24,284.21,256.24
SKU00232,2024-05-28,256.24,268.45,256.24
SKU00232,2024-05-29,256.24,289.5,256.24
SKU00232,2024-05-30,256.24,267.43,256.24
SKU00232,2024-05-31,256.24,283.83,256.24
SKU00232,2024-06-01,256.24,261.44,256.24
SKU00232,2024-06-02,256.24,260.24,256.24
SKU00232,2024-06-03,256.24,267.28,256.24
SKU00232,2024-06-04,256.24,280.35,256.24
SKU00232,2024-06-05,256.24,281.68,256.24
SKU00232,2024-06-06,256.24,262.8,256.24
SKU00232,2024-06-07,256.24,290.15,256.24
SKU00232,2024-06-08,256.24,250.56,256.24
SKU00232,2024-06-09,256.24,257.72,256.24
SKU00232,2024-06-10,256.24,227.95,239.3475
SKU00232,2024-06-11,256.24,282.88,256.24
SKU00232,2024-06-12,256.24,264.01,256.24
SKU00232,2024-06-13,256.24,274.91,256.24
SKU00232,2024-06-14,256.24,282.06,256.24
SKU00232,2024-06-15,256.24,268.79,256.24
SKU00232,2024-06-16,256.24,282.11,256.24
SKU00232,2024-06-17,256.24,283.19,256.24
SKU00232,2024-06-18,256.24,280.37,256.24
SKU00232,2024-06-19,256.24,287.21,256.24
SKU00232,2024-06-20,256.24,259.2,256.24
SKU00232,2024-06-21,256.24,269.85,256.24
SKU00232,2024-06-22,256.24,261.17,256.24
SKU00232,2024-06-23,256.24,259.23,256.24
SKU00232,2024-06-24,256.24,272.45,256.24
SKU00232,2024-06-25,256.24,283.66,256.24
SKU00232,2024-06-26,256.24,269.96,256.24
SKU00232,2024-06-27,256.24,282.2,256.24
SKU00232,2024-06-28,256.24,278.98,256.24
SKU00232,2024-06-29,256.24,282.86,256.24
SKU00232,2024-06-30,256.24,271.47,256.24
SKU00232,2024-07-01,256.24,278.83,256.24
SKU00232,2024-07-02,256.24,277.2,256.24
SKU00232,2024-07-03,256.24,272.49,256.24
SKU00232,2024-07-04,256.24,274.22,256.24
SKU00232,2024-07-05,256.24,273.86,256.24
SKU00232,2024-07-06,256.24,270.53,256.24
SKU00232,2024-07-07,256.24,254.87,256.24
SKU00232,2024-07-08,256.24,267.27,256.24
SKU00232,2024-07-09,256.24,271.13,256.24
SKU00232,2024-07-10,256.24,253.51,256.24
SKU00232,2024-07-11,256.24,256.42,256.24
SKU00232,2024-07-12,256.24,263.78,256.24
SKU00232,2024-07-13,256.24,272.89,256.24
SKU00232,2024-07-14,256.24,255.84,256.24
SKU00232,2024-07-15,256.24,276.92,256.24
SKU00232,2024-07-16,256.24,265.58,256.24
SKU00232,2024-07-17,256.24,278.76,256.24
SKU00232,2024-07-18,256.24,259.51,256.24
SKU00232,2024-07-19,256.24,266.13,256.24
SKU00232,2024-07-20,256.24,265.21,256.24
SKU00232,2024-07-21,256.24,272.56,256.24
SKU00232,2024-07-22,256.24,255.74,256.24
SKU00232,2024-07-23,256.24,262.44,256.24
SKU00232,2024-07-24,256.24,261.35,256.24
SKU00232,2024-07-25,256.24,264.49,256.24
SKU00232,2024-07-26,256.24,268.5,256.24
SKU00232,2024-07-27,256.24,276.56,256.24
SKU00232,2024-07-28,256.24,267.5,256.24
SKU00232,2024-07-29,256.24,253.53,256.24
SKU00232,2024-07-30,256.24,275.09,256.24
SKU00232,2024-07-31,256.24,253.61,256.24
SKU00232,2024-08-01,256.24,273.94,256.24
SKU00232,2024-08-02,256.24,287.87,256.24
SKU00232,2024-08-03,256.24,286.73,256.24
SKU00232,2024-08-04,256.24,280.16,256.24
SKU00232,2024-08-05,256.24,278.18,256.24
SKU00232,2024-08-06,256.24,261.25,256.24
SKU00232,2024-08-07,256.24,264.42,256.24
SKU00232,2024-08-08,256.24,276.8,256.24
SKU00232,2024-08-09,256.24,286.46,256.24
SKU00232,2024-08-10,256.24,258.85,256.24
SKU00232,2024-08-11,256.24,261.74,256.24
SKU00232,2024-08-12,256.24,293.0,256.24
SKU00232,2024-08-13,256.24,277.42,256.24
SKU00232,2024-08-14,256.24,257.94,256.24
SKU00232,2024-08-15,256.24,285.01,256.24
SKU00232,2024-08-16,256.24,267.08,256.24
SKU00232,2024-08-17,256.24,265.92,256.24
SKU00232,2024-08-18,256.24,246.62,256.24
SKU00232,2024-08-19,256.24,272.41,256.24
SKU00232,2024-08-20,256.24,292.07,256.24
SKU00232,2024-08-21,256.24,278.72,256.24
SKU00232,2024-08-22,256.24,242.55,254.6775
SKU00232,2024-08-23,256.24,257.03,256.24
SKU00232,2024-08-24,256.24,285.19,256.24
SKU00232,2024-08-25,256.24,247.84,256.24
SKU00232,2024-08-26,256.24,263.25,256.24
SKU00232,2024-08-27,256.24,240.2,252.21
SKU00232,2024-08-28,256.24,251.52,256.24
SKU00232,2024-08-29,256.24,263.05,256.24
SKU00232,2024-08-30,256.24,296.98,256.24
SKU00232,2024-08-31,256.24,270.51,256.24
SKU00232,2024-09-01,256.24,263.08,256.24
SKU00232,2024-09-02,256.24,268.79,256.24
SKU00232,2024-09-03,256.24,287.86,256.24
SKU00232,2024-09-04,256.24,251.79,256.24
SKU00232,2024-09-05,256.24,269.45,256.24
SKU00232,2024-09-06,256.24,253.65,256.24
SKU00232,2024-09-07,256.24,279.31,256.24
SKU00232,2024-09-08,256.24,288.21,256.24
SKU00232,2024-09-09,256.24,268.86,256.24
SKU00232,2024-09-10,256.24,272.16,256.24
SKU00232,2024-09-11,256.24,264.37,256.24
SKU00232,2024-09-12,256.24,250.29,256.24
SKU00232,2024-09-13,256.24,284.38,256.24
SKU00232,2024-09-14,256.24,267.51,256.24
SKU00232,2024-09-15,256.24,278.61,256.24
SKU00232,2024-09-16,256.24,274.51,256.24
SKU00232,2024-09-17,256.24,273.07,256.24
SKU00232,2024-09-18,256.24,252.9,256.24
SKU00232,2024-09-19,256.24,259.06,256.24
SKU00232,2024-09-20,256.24,296.14,256.24
SKU00232,2024-09-21,256.24,266.24,256.24
SKU00232,2024-09-22,256.24,261.36,256.24
SKU00232,2024-09-23,256.24,265.2,256.24
SKU00232,2024-09-24,256.24,243.97,256.1685
SKU00232,2024-09-25,256.24,279.76,256.24
SKU00232,2024-09-26,256.24,259.46,256.24
SKU00232,2024-09-27,256.24,265.47,256.24
SKU00232,2024-09-28,256.24,264.35,256.24
SKU00232,2024-09-29,256.24,270.92,256.24
SKU00232,2024-09-30,256.24,253.29,256.24
SKU00232,2024-10-01,256.24,275.58,256.24
SKU00232,2024-10-02,256.24,272.38,256.24
SKU00232,2024-10-03,256.24,269.6,256.24
SKU00232,2024-10-04,256.24,273.51,256.24
SKU00232,2024-10-05,256.24,265.24,256.24
SKU00232,2024-10-06,256.24,260.79,256.24
SKU00232,2024-10-07,256.24,283.84,256.24
SKU00232,2024-10-08,256.24,240.64,252.672
SKU00232,2024-10-09,256.24,283.71,256.24
SKU00232,2024-10-10,256.24,271.44,256.24
SKU00232,2024-10-11,256.24,260.67,256.24
SKU00232,2024-10-12,256.24,265.76,256.24
SKU00232,2024-10-13,256.24,295.24,256.24
SKU00232,2024-10-14,256.24,289.15,256.24
SKU00232,2024-10-15,256.24,279.09,256.24
SKU00232,2024-10-16,256.24,266.86,256.24
SKU00232,2024-10-17,256.24,262.77,256.24
SKU00232,2024-10-18,256.24,272.88,256.24
SKU00232,2024-10-19,256.24,263.23,256.24
SKU00232,2024-10-20,256.24,289.04,256.24
SKU00232,2024-10-21,256.24,261.46,256.24
SKU00232,2024-10-22,256.24,272.7,256.24
SKU00232,2024-10-23,256.24,268.02,256.24
SKU00232,2024-10-24,256.24,249.01,256.24
SKU00232,2024-10-25,256.24,278.9,256.24
SKU00232,2024-10-26,256.24,278.77,256.24
SKU00232,2024-10-27,256.24,282.08,256.24
SKU00232,2024-10-28,256.24,282.17,256.24
SKU00232,2024-10-29,256.24,293.41,256.24
SKU00232,2024-10-30,256.24,297.3,256.24
SKU00232,2024-10-31,256.24,278.16,256.24
SKU00232,2024-11-01,256.24,280.85,256.24
SKU00232,2024-11-02,256.24,285.88,256.24
SKU00232,2024-11-03,256.24,280.33,256.24
SKU00232,2024-11-04,256.24,271.45,256.24
SKU00232,2024-11-05,256.24,274.0,256.24
SKU00232,2024-11-06,256.24,282.48,256.24
SKU00232,2024-11-07,256.24,283.77,256.24
SKU00232,2024-11-08,256.24,275.61,256.24
SKU00232,2024-11-09,256.24,285.29,256.24
SKU00232,2024-11-10,256.24,298.18,256.24
SKU00232,2024-11-11,256.24,249.71,256.24
SKU00232,2024-11-12,256.24,295.57,256.24
SKU00232,2024-11-13,256.24,278.26,256.24
SKU00232,2024-11-14,256.24,267.57,256.24
SKU00232,2024-11-15,256.24,261.04,256.24
SKU00232,2024-11-16,256.24,264.45,256.24
SKU00232,2024-11-17,256.24,261.24,256.24
SKU00232,2024-11-18,256.24,268.44,256.24
SKU00232,2024-11-19,256.24,295.4,256.24
SKU00232,2024-11-20,256.24,283.98,256.24
SKU00232,2024-11-21,256.24,287.66,256.24
SKU00232,2024-11-22,256.24,278.37,256.24
SKU00232,2024-11-23,256.24,269.93,256.24
SKU00232,2024-11-24,256.24,276.03,256.24
SKU00232,2024-11-25,256.24,289.55,256.24
SKU00232,2024-11-26,256.24,247.43,256.24
SKU00232,2024-11-27,256.24,266.32,256.24
SKU00232,2024-11-28,256.24,268.73,256.24
SKU00232,2024-11-29,256.24,268.0,256.24
SKU00232,2024-11-30,256.24,259.29,256.24
SKU00232,2024-12-01,256.24,253.42,256.24
SKU00232,2024-12-02,256.24,253.15,256.24
SKU00232,2024-12-03,256.24,272.1,256.24
SKU00232,2024-12-04,256.24,284.75,256.24
SKU00232,2024-12-05,256.24,273.83,256.24
SKU00232,2024-12-06,256.24,261.0,256.24
SKU00232,2024-12-07,256.24,264.54,256.24
SKU00232,2024-12-08,256.24,279.19,256.24
SKU00232,2024-12-09,256.24,245.31,256.24
SKU00232,2024-12-10,256.24,264.14,256.24
SKU00232,2024-12-11,256.24,259.79,256.24
SKU00232,2024-12-12,256.24,236.94,248.787
SKU00232,2024-12-13,256.24,270.38,256.24
SKU00232,2024-12-14,256.24,272.41,256.24
SKU00232,2024-12-15,256.24,267.37,256.24
SKU00232,2024-12-16,256.24,282.49,256.24
SKU00232,2024-12-17,256.24,255.36,256.24
SKU00232,2024-12-18,256.24,278.45,256.24
SKU00232,2024-12-19,256.24,274.26,256.24
SKU00232,2024-12-20,256.24,266.61,256.24
SKU00232,2024-12-21,256.24,252.63,256.24
SKU00232,2024-12-22,256.24,288.41,256.24
SKU00232,2024-12-23,256.24,269.06,256.24
SKU00232,2024-12-24,256.24,288.53,256.24
SKU00232,2024-12-25,256.24,285.5,256.24
SKU00232,2024-12-26,256.24,283.49,256.24
SKU00232,2024-12-27,256.24,306.37,256.24
SKU00232,2024-12-28,256.24,285.69,256.24
SKU00232,2024-12-29,256.24,258.74,256.24
SKU00232,2024-12-30,256.24,273.34,256.24
SKU00232,2024-12-31,256.24,274.41,256.24
SKU00276,2024-01-01,719.51,810.41,719.51
SKU00276,2024-01-02,719.51,705.66,719.51
SKU00276,2024-01-03,719.51,798.58,719.51
SKU00276,2024-01-04,719.51,808.94,719.51
SKU00276,2024-01-05,719.51,808.6,719.51
SKU00276,2024-01-06,719.51,784.38,719.51
SKU00276,2024-01-07,719.51,806.79,719.51
SKU00276,2024-01-08,719.51,804.31,719.51
SKU00276,2024-01-09,719.51,809.77,719.51
SKU00276,2024-01-10,719.51,778.02,719.51
SKU00276,2024-01-11,719.51,826.89,719.51
SKU00276,2024-01-12,719.51,802.05,719.51
SKU00276,2024-01-13,719.51,788.6,719.51
SKU00276,2024-01-14,719.51,796.0,719.51
SKU00276,2024-01-15,719.51,792.13,719.51
SKU00276,2024-01-16,719.51,786.48,719.51
SKU00276,2024-01-17,719.51,767.02,719.51
SKU00276,2024-01-18,719.51,840.99,719.51
SKU00276,2024-01-19,719.51,751.7,719.51
SKU00276,2024-01-20,719.51,775.41,719.51
SKU00276,2024-01-21,719.51,863.31,719.51
SKU00276,2024-01-22,719.51,770.92,719.51
SKU00276,2024-01-23,719.51,709.04,719.51
SKU00276,2024-01-24,719.51,781.86,719.51
SKU00276,2024-01-25,719.51,818.77,719.51
SKU00276,2024-01-26,719.51,741.37,719.51
SKU00276,2024-01-27,719.51,852.76,719.51
SKU00276,2024-01-28,719.51,851.07,719.51
SKU00276,2024-01-29,719.51,731.42,719.51
SKU00276,2024-01-30,719.51,784.51,719.51
SKU00276,2024-01-31,719.51,813.46,719.51
SKU00276,2024-02-01,719.51,774.41,719.51
SKU00276,2024-02-02,719.51,782.61,719.51
SKU00276,2024-02-03,719.51,762.73,719.51
SKU00276,2024-02-04,719.51,783.46,719.51
SKU00276,2024-02-05,719.51,748.48,719.51
SKU00276,2024-02-06,719.51,742.63,719.51
SKU00276,2024-02-07,719.51,811.98,719.51
SKU00276,2024-02-08,719.51,800.59,719.51
SKU00276,2024-02-09,719.51,782.22,719.51
SKU00276,2024-02-10,719.51,798.36,719.51
SKU00276,2024-02-11,719.51,833.47,719.51
SKU00276,2024-02-12,719.51,805.83,719.51
SKU00276,2024-02-13,719.51,754.03,719.51
SKU00276,2024-02-14,719.51,848.2,719.51
SKU00276,2024-02-15,719.51,804.58,719.51
SKU00276,2024-02-16,719.51,793.22,719.51
SKU00276,2024-02-17,719.51,766.59,719.51
SKU00276,2024-02-18,719.51,751.92,719.51
SKU00276,2024-02-19,719.51,800.41,719.51
SKU00276,2024-02-20,719.51,796.98,719.51
SKU00276,2024-02-21,719.51,817.19,719.51
SKU00276,2024-02-22,719.51,803.91,719.51
SKU00276,2024-02-23,719.51,790.5,719.51
SKU00276,2024-02-24,719.51,825.4,719.51
SKU00276,2024-02-25,719.51,684.32,718.5360000000001
SKU00276,2024-02-26,719.51,811.06,719.51
SKU00276,2024-02-27,719.51,746.95,719.51
SKU00276,2024-02-28,719.51,773.96,719.51
SKU00276,2024-02-29,719.51,746.64,719.51
SKU00276,2024-03-01,719.51,726.29,719.51
SKU00276,2024-03-02,719.51,738.49,719.51
SKU00276,2024-03-03,719.51,749.18,719.51
SKU00276,2024-03-04,719.51,843.72,719.51
SKU00276,2024-03-05,719.51,787.16,719.51
SKU00276,2024-03-06,719.51,763.63,719.51
SKU00276,2024-03-07,719.51,784.39,719.51
SKU00276,2024-03-08,719.51,711.87,719.51
SKU00276,2024-03-09,719.51,774.04,719.51
SKU00276,2024-03-10,719.51,771.96,719.51
SKU00276,2024-03-11,719.51,796.29,719.51
SKU00276,2024-03-12,719.51,817.66,719.51
SKU00276,2024-03-13,719.51,743.76,719.51
SKU00276,2024-03-14,719.51,780.48,719.51
SKU00276,2024-03-15,719.51,743.54,719.51
SKU00276,2024-03-16,719.51,738.16,719.51
SKU00276,2024-03-17,719.51,823.98,719.51
SKU00276,2024-03-18,719.51,660.99,694.0395000000001
SKU00276,2024-03-19,719.51,770.99,719.51
SKU00276,2024-03-20,719.51,725.95,719.51
SKU00276,2024-03-21,719.51,801.31,719.51
SKU00276,2024-03-22,719.51,784.85,719.51
SKU00276,2024-03-23,719.51,759.45,719.51
SKU00276,2024-03-24,719.51,836.61,719.51
SKU00276,2024-03-25,719.51,793.11,719.51
SKU00276,2024-03-26,719.51,834.03,719.51
SKU00276,2024-03-27,719.51,781.87,719.51
SKU00276,2024-03-28,719.51,770.36,719.51
SKU00276,2024-03-29,719.51,755.86,719.51
SKU00276,2024-03-30,719.51,766.79,719.51
SKU00276,2024-03-31,719.51,760.24,719.51
SKU00276,2024-04-01,719.51,796.12,719.51
SKU00276,2024-04-02,719.51,788.52,719.51
SKU00276,2024-04-03,719.51,760.21,719.51
SKU00276,2024-04-04,719.51,823.24,719.51
SKU00276,2024-04-05,719.51,829.88,719.51
SKU00276,2024-04-06,719.51,778.24,719.51
SKU00276,2024-04-07,719.51,834.79,719.51
SKU00276,2024-04-08,719.51,767.3,719.51
SKU00276,2024-04-09,719.51,747.71,719.51
SKU00276,2024-04-10,719.51,793.93,719.51
SKU00276,2024-04-11,719.51,770.88,719.51
SKU00276,2024-04-12,719.51,767.4,719.51
SKU00276,2024-04-13,719.51,758.57,719.51
SKU00276,2024-04-14,719.51,784.17,719.51
SKU00276,2024-04-15,719.51,764.8,719.51
SKU00276,2024-04-16,719.51,788.48,719.51
SKU00276,2024-04-17,719.51,796.74,719.51
SKU00276,2024-04-18,719.51,787.47,719.51
SKU00276,2024-04-19,719.51,818.38,719.51
SKU00276,2024-04-20,719.51,782.94,719.51
SKU00276,2024-04-21,719.51,850.7,719.51
SKU00276,2024-04-22,719.51,776.3,719.51
SKU00276,2024-04-23,719.51,854.59,719.51
SKU00276,2024-04-24,719.51,858.97,719.51
SKU00276,2024-04-25,719.51,826.13,719.51
SKU00276,2024-04-26,719.51,734.87,719.51
SKU00276,2024-04-27,719.51,710.83,719.51
SKU00276,2024-04-28,719.51,757.79,719.51
SKU00276,2024-04-29,719.51,746.19,719.51
SKU00276,2024-04-30,719.51,798.48,719.51
SKU00276,2024-05-01,719.51,833.6,719.51
SKU00276,2024-05-02,719.51,740.39,719.51
SKU00276,2024-05-03,719.51,729.76,719.51
SKU00276,2024-05-04,719.51,789.71,719.51
SKU00276,2024-05-05,719.51,776.24,719.51
SKU00276,2024-05-06,719.51,798.08,719.51
SKU00276,2024-05-07,719.51,848.43,719.51
SKU00276,2024-05-08,719.51,787.73,719.51
SKU00276,2024-05-09,719.51,795.26,719.51
SKU00276,2024-05-10,719.51,828.11,719.51
SKU00276,2024-05-11,719.51,771.2,719.51
SKU00276,2024-05-12,719.51,825.81,719.51
SKU00276,2024-05-13,719.51,838.55,719.51
SKU00276,2024-05-14,719.51,777.13,719.51
SKU00276,2024-05-15,719.51,870.07,719.51
SKU00276,2024-05-16,719.51,852.37,719.51
SKU00276,2024-05-17,719.51,752.48,719.51
SKU00276,2024-05-18,719.51,783.66,719.51
SKU00276,2024-05-19,719.51,838.86,719.51
SKU00276,2024-05-20,719.51,779.44,719.51
SKU00276,2024-05-21,719.51,769.68,719.51
SKU00276,2024-05-22,719.51,776.28,719.51
SKU00276,2024-05-23,719.51,818.91,719.51
SKU00276,2024-05-24,719.51,794.01,719.51
SKU00276,2024-05-25,719.51,770.78,719.51
SKU00276,2024-05-26,719.51,829.75,719.51
SKU00276,2024-05-27,719.51,779.51,719.51
SKU00276,2024-05-28,719.51,740.48,719.51
SKU00276,2024-05-29,719.51,723.01,719.51
SKU00276,2024-05-30,719.51,826.23,719.51
SKU00276,2024-05-31,719.51,723.3,719.51
SKU00276,2024-06-01,719.51,814.09,719.51
SKU00276,2024-06-02,719.51,779.85,719.51
SKU00276,2024-06-03,719.51,784.73,719.51
SKU00276,2024-06-04,719.51,797.03,719.51
SKU00276,2024-06-05,719.51,730.89,719.51
SKU00276,2024-06-06,719.51,803.09,719.51
SKU00276,2024-06-07,719.51,816.3,719.51
SKU00276,2024-06-08,719.51,783.37,719.51
SKU00276,2024-06-09,719.51,862.35,719.51
SKU00276,2024-06-10,719.51,765.01,719.51
SKU00276,2024-06-11,719.51,770.83,719.51
SKU00276,2024-06-12,719.51,718.49,719.51
SKU00276,2024-06-13,719.51,766.35,719.51
SKU00276,2024-06-14,719.51,830.05,719.51
SKU00276,2024-06-15,719.51,770.8,719.51
SKU00276,2024-06-16,719.51,759.9,719.51
SKU00276,2024-06-17,719.51,796.81,719.51
SKU00276,2024-06-18,719.51,753.05,719.51
SKU00276,2024-06-19,719.51,846.69,719.51
SKU00276,2024-06-20,719.51,794.83,719.51
SKU00276,2024-06-21,719.51,771.98,719.51
SKU00276,2024-06-22,719.51,781.18,719.51
SKU00276,2024-06-23,719.51,810.25,719.51
SKU00276,2024-06-24,719.51,748.96,719.51
SKU00276,2024-06-25,719.51,756.95,719.51
SKU00276,2024-06-26,719.51,780.89,719.51
SKU00276,2024-06-27,719.51,860.0,719.51
SKU00276,2024-06-28,719.51,785.27,719.51
SKU00276,2024-06-29,719.51,805.35,719.51
SKU00276,2024-06-30,719.51,837.88,719.51
SKU00276,2024-07-01,719.51,742.69,719.51
SKU00276,2024-07-02,719.51,731.52,719.51
SKU00276,2024-07-03,719.51,721.5,719.51
SKU00276,2024-07-04,719.51,867.1,719.51
SKU00276,2024-07-05,719.51,737.88,719.51
SKU00276,2024-07-06,719.51,770.32,719.51
SKU00276,2024-07-07,719.51,787.6,719.51
SKU00276,2024-07-08,719.51,788.92,719.51
SKU00276,2024-07-09,719.51,776.34,719.51
SKU00276,2024-07-10,719.51,835.68,719.51
SKU00276,2024-07-11,719.51,755.5,719.51
SKU00276,2024-07-12,719.51,766.86,719.51
SKU00276,2024-07-13,719.51,777.41,719.51
SKU00276,2024-07-14,719.51,844.55,719.51
SKU00276,2024-07-15,719.51,761.25,719.51
SKU00276,2024-07-16,719.51,822.23,719.51
SKU00276,2024-07-17,719.51,812.99,719.51
SKU00276,2024-07-18,719.51,785.52,719.51
SKU00276,2024-07-19,719.51,802.85,719.51
SKU00276,2024-07-20,719.51,759.86,719.51
SKU00276,2024-07-21,719.51,780.52,719.51
SKU00276,2024-07-22,719.51,753.25,719.51
SKU00276,2024-07-23,719.51,772.07,719.51
SKU00276,2024-07-24,719.51,699.07,719.51
SKU00276,2024-07-25,719.51,847.72,719.51
SKU00276,2024-07-26,719.51,733.37,719.51
SKU00276,2024-07-27,719.51,807.49,719.51
SKU00276,2024-07-28,719.51,764.36,719.51
SKU00276,2024-07-29,719.51,720.94,719.51
SKU00276,2024-07-30,719.51,762.28,719.51
SKU00276,2024-07-31,719.51,771.79,719.51
SKU00276,2024-08-01,719.51,853.02,719.51
SKU00276,2024-08-02,719.51,830.04,719.51
SKU00276,2024-08-03,719.51,718.88,719.51
SKU00276,2024-08-04,719.51,777.35,719.51
SKU00276,2024-08-05,719.51,867.37,719.51
SKU00276,2024-08-06,719.51,792.13,719.51
SKU00276,2024-08-07,719.51,741.75,719.51
SKU00276,2024-08-08,719.51,816.99,719.51
SKU00276,2024-08-09,719.51,736.54,719.51
SKU00276,2024-08-10,719.51,768.25,719.51
SKU00276,2024-08-11,719.51,743.88,719.51
SKU00276,2024-08-12,719.51,776.66,719.51
SKU00276,2024-08-13,719.51,774.64,719.51
SKU00276,2024-08-14,719.51,734.53,719.51
SKU00276,2024-08-15,719.51,811.92,719.51
SKU00276,2024-08-16,719.51,827.28,719.51
SKU00276,2024-08-17,719.51,796.94,719.51
SKU00276,2024-08-18,719.51,822.52,719.51
SKU00276,2024-08-19,719.51,740.42,719.51
SKU00276,2024-08-20,719.51,713.79,719.51
SKU00276,2024-08-21,719.51,790.05,719.51
SKU00276,2024-08-22,719.51,753.79,719.51
SKU00276,2024-08-23,719.51,674.35,708.0675000000001
SKU00276,2024-08-24,719.51,821.03,719.51
SKU00276,2024-08-25,719.51,792.16,719.51
SKU00276,2024-08-26,719.51,708.29,719.51
SKU00276,2024-08-27,719.51,773.6,719.51
SKU00276,2024-08-28,719.51,864.92,719.51
SKU00276,2024-08-29,719.51,780.11,719.51
SKU00276,2024-08-30,719.51,778.37,719.51
SKU00276,2024-08-31,719.51,858.23,719.51
SKU00276,2024-09-01,719.51,755.67,719.51
SKU00276,2024-09-02,719.51,765.84,719.51
SKU00276,2024-09-03,719.51,765.13,719.51
SKU00276,2024-09-04,719.51,817.54,719.51
SKU00276,2024-09-05,719.51,809.7,719.51
SKU00276,2024-09-06,719.51,784.22,719.51
SKU00276,2024-09-07,719.51,770.07,719.51
SKU00276,2024-09-08,719.51,783.44,719.51
SKU00276,2024-09-09,719.51,795.15,719.51
SKU00276,2024-09-10,719.51,764.42,719.51
SKU00276,2024-09-11,719.51,748.04,719.51
SKU00276,2024-09-12,719.51,810.43,719.51
SKU00276,2024-09-13,719.51,763.74,719.51
SKU00276,2024-09-14,719.51,789.89,719.51
SKU00276,2024-09-15,719.51,767.43,719.51
SKU00276,2024-09-16,719.51,792.71,719.51
SKU00276,2024-09-17,719.51,698.83,719.51
SKU00276,2024-09-18,719.51,828.43,719.51
SKU00276,2024-09-19,719.51,766.39,719.51
SKU00276,2024-09-20,719.51,788.27,719.51
SKU00276,2024-09-21,719.51,833.33,719.51
SKU00276,2024-09-22,719.51,735.53,719.51
SKU00276,2024-09-23,719.51,719.57,719.51
SKU00276,2024-09-24,719.51,810.54,719.51
SKU00276,2024-09-25,719.51,788.85,719.51
SKU00276,2024-09-26,719.51,766.6,719.51
SKU00276,2024-09-27,719.51,838.27,719.51
SKU00276,2024-09-28,719.51,822.35,719.51
SKU00276,2024-09-29,719.51,761.97,719.51
SKU00276,2024-09-30,719.51,793.24,719.51
SKU00276,2024-10-01,719.51,812.89,719.51
SKU00276,2024-10-02,719.51,796.52,719.51
SKU00276,2024-10-03,719.51,783.54,719.51
SKU00276,2024-10-04,719.51,810.91,719.51
SKU00276,2024-10-05,719.51,769.66,719.51
SKU00276,2024-10-06,719.51,806.83,719.51
SKU00276,2024-10-07,719.51,777.47,719.51
SKU00276,2024-10-08,719.51,805.22,719.51
SKU00276,2024-10-09,719.51,764.84,719.51
SKU00276,2024-10-10,719.51,811.84,719.51
SKU00276,2024-10-11,719.51,781.59,719.51
SKU00276,2024-10-12,719.51,744.89,719.51
SKU00276,2024-10-13,719.51,768.07,719.51
SKU00276,2024-10-14,719.51,865.51,719.51
SKU00276,2024-10-15,719.51,749.93,719.51
SKU00276,2024-10-16,719.51,804.83,719.51
SKU00276,2024-10-17,719.51,729.63,719.51
SKU00276,2024-10-18,719.51,794.15,719.51
SKU00276,2024-10-19,719.51,765.25,719.51
SKU00276,2024-10-20,719.51,774.18,719.51
SKU00276,2024-10-21,719.51,727.94,719.51
SKU00276,2024-10-22,719.51,753.3,719.51
SKU00276,2024-10-23,719.51,782.47,719.51
SKU00276,2024-10-24,719.51,817.11,719.51
SKU00276,2024-10-25,719.51,815.22,719.51
SKU00276,2024-10-26,719.51,729.1,719.51
SKU00276,2024-10-27,719.51,763.59,719.51
SKU00276,2024-10-28,719.51,824.02,719.51
SKU00276,2024-10-29,719.51,725.57,719.51
SKU00276,2024-10-30,719.51,790.29,719.51
SKU00276,2024-10-31,719.51,851.99,719.51
