sku_id,date,competitor_price,our_new_price,discount
SKU00655,2024-07-05,2532.33,2171.95,0.0783
SKU00655,2024-07-06,2353.55,2171.95,0.0783
SKU00655,2024-07-07,2503.62,2171.95,0.0783
SKU00655,2024-07-08,2251.88,2171.95,0.0783
SKU00655,2024-07-09,2349.44,2171.95,0.0783
SKU00655,2024-07-10,2462.5,2171.95,0.0783
SKU00655,2024-07-11,2341.81,2171.95,0.0783
SKU00655,2024-07-12,2537.96,2171.95,0.0783
SKU00655,2024-07-13,2532.33,2171.95,0.0783
SKU00655,2024-07-14,2335.54,2171.95,0.0783
SKU00655,2024-07-15,2603.05,2171.95,0.0783
SKU00655,2024-07-16,2377.74,2171.95,0.0783
SKU00655,2024-07-17,2291.87,2171.95,0.0783
SKU00655,2024-07-18,2469.15,2171.95,0.0783
SKU00655,2024-07-19,2531.89,2171.95,0.0783
SKU00655,2024-07-20,2513.79,2171.95,0.0783
SKU00655,2024-07-21,2361.15,2171.95,0.0783
SKU00655,2024-07-22,2297.2,2171.95,0.0783
SKU00655,2024-07-23,2364.84,2171.95,0.0783
SKU00655,2024-07-24,2588.37,2171.95,0.0783
SKU00655,2024-07-25,2390.19,2171.95,0.0783
SKU00655,2024-07-26,2432.94,2171.95,0.0783
SKU00655,2024-07-27,2450.96,2171.95,0.0783
SKU00655,2024-07-28,2400.09,2171.95,0.0783
SKU00655,2024-07-29,2346.79,2171.95,0.0783
SKU00655,2024-07-30,2495.27,2171.95,0.0783
SKU00655,2024-07-31,2488.56,2171.95,0.0783
SKU00655,2024-08-01,2498.19,2171.95,0.0783
SKU00655,2024-08-02,2202.3,2171.95,0.0783
SKU00655,2024-08-03,2408.19,2171.95,0.0783
SKU00655,2024-08-04,2329.94,2171.95,0.0783
SKU00655,2024-08-05,2699.14,2171.95,0.0783
SKU00655,2024-08-06,2494.28,2171.95,0.0783
SKU00655,2024-08-07,2281.92,2171.95,0.0783
SKU00655,2024-08-08,2519.14,2171.95,0.0783
SKU00655,2024-08-09,2390.75,2171.95,0.0783
SKU00655,2024-08-10,2447.29,2171.95,0.0783
SKU00655,2024-08-11,2199.84,2171.95,0.0783
SKU00655,2024-08-12,2326.26,2171.95,0.0783
SKU00655,2024-08-13,2479.63,2171.95,0.0783
SKU00655,2024-08-14,2293.75,2171.95,0.0783
SKU00655,2024-08-15,2412.35,2171.95,0.0783
SKU00655,2024-08-16,2219.4,2171.95,0.0783
SKU00655,2024-08-17,2447.87,2171.95,0.0783
SKU00655,2024-08-18,2352.49,2171.95,0.0783
SKU00655,2024-08-19,2525.9,2171.95,0.0783
SKU00655,2024-08-20,2352.12,2171.95,0.0783
SKU00655,2024-08-21,2384.7,2171.95,0.0783
SKU00655,2024-08-22,2448.03,2171.95,0.0783
SKU00655,2024-08-23,2369.25,2171.95,0.0783
SKU00655,2024-08-24,2493.48,2171.95,0.0783
SKU00655,2024-08-25,2416.72,2171.95,0.0783
SKU00655,2024-08-26,2400.52,2171.95,0.0783
SKU00655,2024-08-27,2213.09,2171.95,0.0783
SKU00655,2024-08-28,2585.81,2171.95,0.0783
SKU00655,2024-08-29,2471.59,2171.95,0.0783
SKU00655,2024-08-30,2481.28,2171.95,0.0783
SKU00655,2024-08-31,2368.33,2171.95,0.0783
SKU00655,2024-09-01,2403.51,2171.95,0.0783
SKU00655,2024-09-02,2218.19,2171.95,0.0783
SKU00655,2024-09-03,2467.88,2171.95,0.0783
SKU00655,2024-09-04,2618.12,2171.95,0.0783
SKU00655,2024-09-05,2347.23,2171.95,0.0783
SKU00655,2024-09-06,2454.84,2171.95,0.0783
SKU00655,2024-09-07,2148.45,2171.95,0.0783
SKU00655,2024-09-08,2562.98,2171.95,0.0783
SKU00655,2024-09-09,2411.58,2171.95,0.0783
SKU00655,2024-09-10,2430.52,2171.95,0.0783
SKU00655,2024-09-11,2549.09,2171.95,0.0783
SKU00655,2024-09-12,2544.57,2171.95,0.0783
SKU00655,2024-09-13,2369.81,2171.95,0.0783
SKU00655,2024-09-14,2383.6,2171.95,0.0783
SKU00655,2024-09-15,2410.09,2171.95,0.0783
SKU00655,2024-09-16,2325.34,2171.95,0.0783
SKU00655,2024-09-17,2199.72,2171.95,0.0783
SKU00655,2024-09-18,2426.52,2171.95,0.0783
SKU00655,2024-09-19,2322.45,2171.95,0.0783
SKU00655,2024-09-20,2291.65,2171.95,0.0783
SKU00655,2024-09-21,2372.43,2171.95,0.0783
SKU00655,2024-09-22,2690.16,2171.95,0.0783
SKU00655,2024-09-23,2372.28,2171.95,0.0783
SKU00655,2024-09-24,2619.88,2171.95,0.0783
SKU00655,2024-09-25,2294.85,2171.95,0.0783
SKU00655,2024-09-26,2391.21,2171.95,0.0783
SKU00655,2024-09-27,2634.42,2171.95,0.0783
SKU00655,2024-09-28,2364.24,2171.95,0.0783
SKU00655,2024-09-29,2482.63,2171.95,0.0783
SKU00655,2024-09-30,2346.27,2171.95,0.0783
SKU00655,2024-10-01,2362.47,2171.95,0.0783
SKU00655,2024-10-02,2739.88,2171.95,0.0783
SKU00655,2024-10-03,2025.1,2171.95,0.0783
SKU00655,2024-10-04,2310.34,2171.95,0.0783
SKU00655,2024-10-05,2341.41,2171.95,0.0783
SKU00655,2024-10-06,2266.15,2171.95,0.0783
SKU00655,2024-10-07,2272.36,2171.95,0.0783
SKU00655,2024-10-08,2524.89,2171.95,0.0783
SKU00655,2024-10-09,2390.12,2171.95,0.0783
SKU00655,2024-10-10,2238.64,2171.95,0.0783
SKU00655,2024-10-11,2646.84,2171.95,0.0783
SKU00655,2024-10-12,2567.64,2171.95,0.0783
SKU00655,2024-10-13,2488.7,2171.95,0.0783
SKU00655,2024-10-14,2310.15,2171.95,0.0783
SKU00655,2024-10-15,2486.07,2171.95,0.0783
SKU00655,2024-10-16,2378.59,2171.95,0.0783
SKU00655,2024-10-17,2292.69,2171.95,0.0783
SKU00655,2024-10-18,2074.85,2171.95,0.0783
SKU00655,2024-10-19,2427.61,2171.95,0.0783
SKU00655,2024-10-20,2416.21,2171.95,0.0783
SKU00655,2024-10-21,2369.4,2171.95,0.0783
SKU00655,2024-10-22,2420.31,2171.95,0.0783
SKU00655,2024-10-23,2564.36,2171.95,0.0783
SKU00655,2024-10-24,2529.16,2171.95,0.0783
SKU00655,2024-10-25,2453.13,2171.95,0.0783
SKU00655,2024-10-26,2637.7,2171.95,0.0783
SKU00655,2024-10-27,2266.46,2171.95,0.0783
SKU00655,2024-10-28,2530.33,2171.95,0.0783
SKU00655,2024-10-29,2193.99,2171.95,0.0783
SKU00655,2024-10-30,2590.57,2171.95,0.0783
SKU00655,2024-10-31,2417.88,2171.95,0.0783
SKU00655,2024-11-01,2473.61,2171.95,0.0783
SKU00655,2024-11-02,2275.32,2171.95,0.0783
SKU00655,2024-11-03,2399.65,2171.95,0.0783
SKU00655,2024-11-04,2372.19,2171.95,0.0783
SKU00655,2024-11-05,2320.97,2171.95,0.0783
SKU00655,2024-11-06,2166.28,2171.95,0.0783
SKU00655,2024-11-07,2329.39,2171.95,0.0783
SKU00655,2024-11-08,2652.41,2171.95,0.0783
SKU00655,2024-11-09,2518.96,2171.95,0.0783
SKU00655,2024-11-10,2216.82,2171.95,0.0783
SKU00655,2024-11-11,2435.04,2171.95,0.0783
SKU00655,2024-11-12,2723.06,2171.95,0.0783
SKU00655,2024-11-13,2414.49,2171.95,0.0783
SKU00655,2024-11-14,2253.14,2171.95,0.0783
SKU00655,2024-11-15,2344.0,2171.95,0.0783
SKU00655,2024-11-16,2594.81,2171.95,0.0783
SKU00655,2024-11-17,2570.36,2171.95,0.0783
SKU00655,2024-11-18,2332.24,2171.95,0.0783
SKU00655,2024-11-19,2513.49,2171.95,0.0783
SKU00655,2024-11-20,2147.95,2171.95,0.0783
SKU00655,2024-11-21,2317.31,2171.95,0.0783
SKU00655,2024-11-22,2408.84,2171.95,0.0783
SKU00655,2024-11-23,2396.62,2171.95,0.0783
SKU00655,2024-11-24,2323.15,2171.95,0.0783
SKU00655,2024-11-25,2363.79,2171.95,0.0783
SKU00655,2024-11-26,2350.6,2171.95,0.0783
SKU00655,2024-11-27,2562.6,2171.95,0.0783
SKU00655,2024-11-28,2378.66,2171.95,0.0783
SKU00655,2024-11-29,2515.16,2171.95,0.0783
SKU00655,2024-11-30,2534.48,2171.95,0.0783
SKU00655,2024-12-01,2501.2,2171.95,0.0783
SKU00655,2024-12-02,2317.21,2171.95,0.0783
SKU00655,2024-12-03,2465.81,2171.95,0.0783
SKU00655,2024-12-04,2233.08,2171.95,0.0783
SKU00655,2024-12-05,2403.59,2171.95,0.0783
SKU00655,2024-12-06,2501.67,2171.95,0.0783
SKU00655,2024-12-07,2356.58,2171.95,0.0783
SKU00655,2024-12-08,2466.83,2171.95,0.0783
SKU00655,2024-12-09,2390.53,2171.95,0.0783
SKU00655,2024-12-10,2054.52,2171.95,0.0783
SKU00655,2024-12-11,2349.67,2171.95,0.0783
SKU00655,2024-12-12,2419.47,2171.95,0.0783
SKU00655,2024-12-13,2229.07,2171.95,0.0783
SKU00655,2024-12-14,2415.78,2171.95,0.0783
SKU00655,2024-12-15,2386.99,2171.95,0.0783
SKU00655,2024-12-16,2391.69,2171.95,0.0783
SKU00655,2024-12-17,2216.38,2171.95,0.0783
SKU00655,2024-12-18,2484.37,2171.95,0.0783
SKU00655,2024-12-19,2285.81,2171.95,0.0783
SKU00655,2024-12-20,2453.14,2171.95,0.0783
SKU00655,2024-12-21,2241.88,2171.95,0.0783
SKU00655,2024-12-22,2211.8,2171.95,0.0783
SKU00655,2024-12-23,2569.37,2171.95,0.0783
SKU00655,2024-12-24,2461.36,2171.95,0.0783
SKU00655,2024-12-25,2490.44,2171.95,0.0783
SKU00655,2024-12-26,2400.73,2171.95,0.0783
SKU00655,2024-12-27,2582.44,2171.95,0.0783
SKU00655,2024-12-28,2289.4,2171.95,0.0783
SKU00655,2024-12-29,2600.62,2171.95,0.0783
SKU00655,2024-12-30,2342.39,2171.95,0.0783
SKU00655,2024-12-31,2380.03,2171.95,0.0783
SKU00672,2024-01-01,921.55,759.39,0.164
SKU00672,2024-01-02,869.84,759.39,0.164
SKU00672,2024-01-03,936.83,759.39,0.164
SKU00672,2024-01-04,978.77,759.39,0.164
SKU00672,2024-01-05,884.67,759.39,0.164
SKU00672,2024-01-06,930.34,759.39,0.164
SKU00672,2024-01-07,990.65,759.39,0.164
SKU00672,2024-01-08,888.74,759.39,0.164
SKU00672,2024-01-09,948.28,759.39,0.164
SKU00672,2024-01-10,854.77,759.39,0.164
SKU00672,2024-01-11,993.1,759.39,0.164
SKU00672,2024-01-12,900.4,759.39,0.164
SKU00672,2024-01-13,959.15,759.39,0.164
SKU00672,2024-01-14,960.15,759.39,0.164
SKU00672,2024-01-15,887.12,759.39,0.164
SKU00672,2024-01-16,849.87,759.39,0.164
SKU00672,2024-01-17,1045.33,759.39,0.164
SKU00672,2024-01-18,953.8,759.39,0.164
SKU00672,2024-01-19,938.47,759.39,0.164
SKU00672,2024-01-20,1034.0,759.39,0.164
SKU00672,2024-01-21,1097.11,759.39,0.164
SKU00672,2024-01-22,1016.62,759.39,0.164
SKU00672,2024-01-23,957.11,759.39,0.164
SKU00672,2024-01-24,870.32,759.39,0.164
SKU00672,2024-01-25,1005.2,759.39,0.164
SKU00672,2024-01-26,943.21,759.39,0.164
SKU00672,2024-01-27,865.06,759.39,0.164
SKU00672,2024-01-28,941.16,759.39,0.164
SKU00672,2024-01-29,883.26,759.39,0.164
SKU00672,2024-01-30,1041.55,759.39,0.164
SKU00672,2024-01-31,859.73,759.39,0.164
SKU00672,2024-02-01,974.59,759.39,0.164
SKU00672,2024-02-02,953.8,759.39,0.164
SKU00672,2024-02-03,941.67,759.39,0.164
SKU00672,2024-02-04,866.85,759.39,0.164
SKU00672,2024-02-05,823.64,759.39,0.164
SKU00672,2024-02-06,1030.92,759.39,0.164
SKU00672,2024-02-07,1040.67,759.39,0.164
SKU00672,2024-02-08,880.8,759.39,0.164
SKU00672,2024-02-09,885.08,759.39,0.164
SKU00672,2024-02-10,983.69,759.39,0.164
SKU00672,2024-02-11,950.8,759.39,0.164
SKU00672,2024-02-12,878.37,759.39,0.164
SKU00672,2024-02-13,969.32,759.39,0.164
SKU00672,2024-02-14,856.06,759.39,0.164
SKU00672,2024-02-15,920.92,759.39,0.164
SKU00672,2024-02-16,929.38,759.39,0.164
SKU00672,2024-02-17,907.34,759.39,0.164
SKU00672,2024-02-18,846.62,759.39,0.164
SKU00672,2024-02-19,942.72,759.39,0.164
SKU00672,2024-02-20,892.25,759.39,0.164
SKU00672,2024-02-21,879.83,759.39,0.164
SKU00672,2024-02-22,998.73,759.39,0.164
SKU00672,2024-02-23,893.28,759.39,0.164
SKU00672,2024-02-24,945.86,759.39,0.164
SKU00672,2024-02-25,930.17,759.39,0.164
SKU00672,2024-02-26,876.23,759.39,0.164
SKU00672,2024-02-27,880.95,759.39,0.164
SKU00672,2024-02-28,979.15,759.39,0.164
SKU00672,2024-02-29,918.65,759.39,0.164
SKU00672,2024-03-01,963.55,759.39,0.164
SKU00672,2024-03-02,900.83,759.39,0.164
SKU00672,2024-03-03,959.81,759.39,0.164
SKU00672,2024-03-04,902.65,759.39,0.164
SKU00672,2024-03-05,903.47,759.39,0.164
SKU00672,2024-03-06,923.05,759.39,0.164
SKU00672,2024-03-07,912.74,759.39,0.164
SKU00672,2024-03-08,936.77,759.39,0.164
SKU00672,2024-03-09,909.07,759.39,0.164
SKU00672,2024-03-10,940.03,759.39,0.164
SKU00672,2024-03-11,945.18,759.39,0.164
SKU00672,2024-03-12,904.99,759.39,0.164
SKU00672,2024-03-13,956.14,759.39,0.164
SKU00672,2024-03-14,909.43,759.39,0.164
SKU00672,2024-03-15,976.72,759.39,0.164
SKU00672,2024-03-16,938.45,759.39,0.164
SKU00672,2024-03-17,883.17,759.39,0.164
SKU00672,2024-03-18,912.69,759.39,0.164
SKU00672,2024-03-19,894.55,759.39,0.164
SKU00672,2024-03-20,995.93,759.39,0.164
SKU00672,2024-03-21,930.19,759.39,0.164
SKU00672,2024-03-22,890.61,759.39,0.164
SKU00672,2024-03-23,916.0,759.39,0.164
SKU00672,2024-03-24,938.87,759.39,0.164
SKU00672,2024-03-25,978.68,759.39,0.164
SKU00672,2024-03-26,943.14,759.39,0.164
SKU00672,2024-03-27,936.55,759.39,0.164
SKU00672,2024-03-28,908.0,759.39,0.164
SKU00672,2024-03-29,927.94,759.39,0.164
SKU00672,2024-03-30,974.87,759.39,0.164
SKU00672,2024-03-31,1018.27,759.39,0.164
SKU00672,2024-04-01,906.35,759.39,0.164
SKU00672,2024-04-02,839.89,759.39,0.164
SKU00672,2024-04-03,979.84,759.39,0.164
SKU00672,2024-04-04,919.78,759.39,0.164
SKU00672,2024-04-05,907.66,759.39,0.164
SKU00672,2024-04-06,975.48,759.39,0.164
SKU00672,2024-04-07,939.66,759.39,0.164
SKU00672,2024-04-08,878.8,759.39,0.164
SKU00672,2024-04-09,914.68,759.39,0.164
SKU00672,2024-04-10,922.83,759.39,0.164
SKU00672,2024-04-11,1007.63,759.39,0.164
SKU00672,2024-04-12,902.38,759.39,0.164
SKU00672,2024-04-13,926.41,759.39,0.164
SKU00672,2024-04-14,1006.11,759.39,0.164
SKU00672,2024-04-15,999.68,759.39,0.164
SKU00672,2024-04-16,1033.59,759.39,0.164
SKU00672,2024-04-17,922.1,759.39,0.164
SKU00672,2024-04-18,993.58,759.39,0.164
SKU00672,2024-04-19,946.93,759.39,0.164
SKU00672,2024-04-20,1009.47,759.39,0.164
SKU00672,2024-04-21,903.8,759.39,0.164
SKU00672,2024-04-22,931.82,759.39,0.164
SKU00672,2024-04-23,917.78,759.39,0.164
SKU00672,2024-04-24,925.02,759.39,0.164
SKU00672,2024-04-25,836.88,759.39,0.164
SKU00672,2024-04-26,902.54,759.39,0.164
SKU00672,2024-04-27,954.49,759.39,0.164
SKU00672,2024-04-28,918.62,759.39,0.164
SKU00672,2024-04-29,869.23,759.39,0.164
SKU00672,2024-04-30,947.63,759.39,0.164
SKU00672,2024-05-01,1001.23,759.39,0.164
SKU00672,2024-05-02,1049.93,759.39,0.164
SKU00672,2024-05-03,878.7,759.39,0.164
SKU00672,2024-05-04,919.62,759.39,0.164
SKU00672,2024-05-05,946.66,759.39,0.164
SKU00672,2024-05-06,917.65,759.39,0.164
SKU00672,2024-05-07,940.57,759.39,0.164
SKU00672,2024-05-08,929.05,759.39,0.164
SKU00672,2024-05-09,935.17,759.39,0.164
SKU00672,2024-05-10,867.73,759.39,0.164
SKU00672,2024-05-11,921.98,759.39,0.164
SKU00672,2024-05-12,988.2,759.39,0.164
SKU00672,2024-05-13,889.4,759.39,0.164
SKU00672,2024-05-14,932.36,759.39,0.164
SKU00672,2024-05-15,958.09,759.39,0.164
SKU00672,2024-05-16,882.1,759.39,0.164
SKU00672,2024-05-17,931.26,759.39,0.164
SKU00672,2024-05-18,938.9,759.39,0.164
SKU00672,2024-05-19,933.1,759.39,0.164
SKU00672,2024-05-20,948.35,759.39,0.164
SKU00672,2024-05-21,988.48,759.39,0.164
SKU00672,2024-05-22,1004.8,759.39,0.164
SKU00672,2024-05-23,908.29,759.39,0.164
SKU00672,2024-05-24,1000.03,759.39,0.164
SKU00672,2024-05-25,939.85,759.39,0.164
SKU00672,2024-05-26,933.47,759.39,0.164
SKU00672,2024-05-27,902.53,759.39,0.164
SKU00672,2024-05-28,844.1,759.39,0.164
SKU00672,2024-05-29,806.34,759.39,0.164
SKU00672,2024-05-30,918.54,759.39,0.164
SKU00672,2024-05-31,932.84,759.39,0.164
SKU00672,2024-06-01,926.22,759.39,0.164
SKU00672,2024-06-02,930.09,759.39,0.164
SKU00672,2024-06-03,934.72,759.39,0.164
SKU00672,2024-06-04,885.8,759.39,0.164
SKU00672,2024-06-05,936.92,759.39,0.164
SKU00672,2024-06-06,1026.53,759.39,0.164
SKU00672,2024-06-07,914.6,759.39,0.164
SKU00672,2024-06-08,946.58,759.39,0.164
SKU00672,2024-06-09,930.36,759.39,0.164
SKU00672,2024-06-10,926.64,759.39,0.164
SKU00672,2024-06-11,907.75,759.39,0.164
SKU00672,2024-06-12,876.55,759.39,0.164
SKU00672,2024-06-13,862.16,759.39,0.164
SKU00672,2024-06-14,878.04,759.39,0.164
SKU00672,2024-06-15,939.5,759.39,0.164
SKU00672,2024-06-16,1000.39,759.39,0.164
SKU00672,2024-06-17,923.87,759.39,0.164
SKU00672,2024-06-18,966.72,759.39,0.164
SKU00672,2024-06-19,904.45,759.39,0.164
SKU00672,2024-06-20,848.92,759.39,0.164
SKU00672,2024-06-21,926.23,759.39,0.164
SKU00672,2024-06-22,875.65,759.39,0.164
SKU00672,2024-06-23,921.01,759.39,0.164
SKU00672,2024-06-24,977.8,759.39,0.164
SKU00672,2024-06-25,888.31,759.39,0.164
SKU00672,2024-06-26,967.21,759.39,0.164
SKU00672,2024-06-27,959.18,759.39,0.164
SKU00672,2024-06-28,979.08,759.39,0.164
SKU00672,2024-06-29,918.55,759.39,0.164
SKU00672,2024-06-30,917.52,759.39,0.164
SKU00672,2024-07-01,945.24,759.39,0.164
SKU00672,2024-07-02,914.71,759.39,0.164
SKU00672,2024-07-03,1004.9,759.39,0.164
SKU00672,2024-07-04,915.81,759.39,0.164
SKU00672,2024-07-05,948.45,759.39,0.164
SKU00672,2024-07-06,927.72,759.39,0.164
SKU00672,2024-07-07,921.28,759.39,0.164
SKU00672,2024-07-08,882.76,759.39,0.164
SKU00672,2024-07-09,980.33,759.39,0.164
SKU00672,2024-07-10,1007.46,759.39,0.164
SKU00672,2024-07-11,954.14,759.39,0.164
SKU00672,2024-07-12,846.32,759.39,0.164
SKU00672,2024-07-13,822.6,759.39,0.164
SKU00672,2024-07-14,915.19,759.39,0.164
SKU00672,2024-07-15,853.17,759.39,0.164
SKU00672,2024-07-16,841.76,759.39,0.164
SKU00672,2024-07-17,1037.0,759.39,0.164
SKU00672,2024-07-18,929.34,759.39,0.164
SKU00672,2024-07-19,908.85,759.39,0.164
SKU00672,2024-07-20,948.57,759.39,0.164
SKU00672,2024-07-21,877.7,759.39,0.164
SKU00672,2024-07-22,943.47,759.39,0.164
SKU00672,2024-07-23,848.15,759.39,0.164
SKU00672,2024-07-24,894.67,759.39,0.164
SKU00672,2024-07-25,907.87,759.39,0.164
SKU00672,2024-07-26,934.4,759.39,0.164
SKU00672,2024-07-27,910.56,759.39,0.164
SKU00672,2024-07-28,938.16,759.39,0.164
SKU00672,2024-07-29,842.99,759.39,0.164
SKU00672,2024-07-30,868.08,759.39,0.164
SKU00672,2024-07-31,862.51,759.39,0.164
SKU00672,2024-08-01,935.34,759.39,0.164
SKU00672,2024-08-02,929.25,759.39,0.164
SKU00672,2024-08-03,868.15,759.39,0.164
SKU00672,2024-08-04,1021.09,759.39,0.164
SKU00672,2024-08-05,970.46,759.39,0.164
SKU00672,2024-08-06,896.88,759.39,0.164
SKU00672,2024-08-07,872.32,759.39,0.164
SKU00672,2024-08-08,937.39,759.39,0.164
SKU00672,2024-08-09,961.13,759.39,0.164
SKU00672,2024-08-10,910.01,759.39,0.164
SKU00672,2024-08-11,869.22,759.39,0.164
SKU00672,2024-08-12,962.59,759.39,0.164
SKU00672,2024-08-13,949.78,759.39,0.164
SKU00672,2024-08-14,880.91,759.39,0.164
SKU00672,2024-08-15,965.46,759.39,0.164
SKU00672,2024-08-16,924.95,759.39,0.164
SKU00672,2024-08-17,912.96,759.39,0.164
SKU00672,2024-08-18,958.4,759.39,0.164
SKU00672,2024-08-19,1010.54,759.39,0.164
SKU00672,2024-08-20,905.17,759.39,0.164
SKU00672,2024-08-21,873.01,759.39,0.164
SKU00672,2024-08-22,991.56,759.39,0.164
SKU00672,2024-08-23,931.98,759.39,0.164
SKU00672,2024-08-24,904.5,759.39,0.164
SKU00672,2024-08-25,903.38,759.39,0.164
SKU00672,2024-08-26,1024.84,759.39,0.164
SKU00672,2024-08-27,986.62,759.39,0.164
SKU00672,2024-08-28,864.9,759.39,0.164
SKU00672,2024-08-29,912.58,759.39,0.164
SKU00672,2024-08-30,930.0,759.39,0.164
SKU00672,2024-08-31,904.61,759.39,0.164
SKU00672,2024-09-01,941.97,759.39,0.164
SKU00672,2024-09-02,908.79,759.39,0.164
SKU00672,2024-09-03,938.63,759.39,0.164
SKU00672,2024-09-04,902.35,759.39,0.164
SKU00672,2024-09-05,900.87,759.39,0.164
SKU00672,2024-09-06,915.94,759.39,0.164
SKU00672,2024-09-07,861.87,759.39,0.164
SKU00672,2024-09-08,939.78,759.39,0.164
SKU00672,2024-09-09,948.2,759.39,0.164
SKU00672,2024-09-10,928.46,759.39,0.164
SKU00672,2024-09-11,1007.39,759.39,0.164
SKU00672,2024-09-12,997.73,759.39,0.164
SKU00672,2024-09-13,928.09,759.39,0.164
SKU00672,2024-09-14,1029.05,759.39,0.164
SKU00672,2024-09-15,957.29,759.39,0.164
SKU00672,2024-09-16,877.16,759.39,0.164
SKU00672,2024-09-17,1000.88,759.39,0.164
SKU00672,2024-09-18,988.32,759.39,0.164
SKU00672,2024-09-19,863.5,759.39,0.164
SKU00672,2024-09-20,912.39,759.39,0.164
SKU00672,2024-09-21,928.17,759.39,0.164
SKU00672,2024-09-22,909.87,759.39,0.164
SKU00672,2024-09-23,940.09,759.39,0.164
SKU00672,2024-09-24,933.1,759.39,0.164
SKU00672,2024-09-25,992.03,759.39,0.164
SKU00672,2024-09-26,861.18,759.39,0.164
SKU00672,2024-09-27,985.16,759.39,0.164
SKU00672,2024-09-28,895.81,759.39,0.164
SKU00672,2024-09-29,868.94,759.39,0.164
SKU00672,2024-09-30,905.85,759.39,0.164
SKU00672,2024-10-01,876.64,759.39,0.164
SKU00672,2024-10-02,975.29,759.39,0.164
SKU00672,2024-10-03,897.03,759.39,0.164
SKU00672,2024-10-04,961.03,759.39,0.164
SKU00672,2024-10-05,917.64,759.39,0.164
SKU00672,2024-10-06,894.37,759.39,0.164
SKU00672,2024-10-07,976.8,759.39,0.164
SKU00672,2024-10-08,875.74,759.39,0.164
SKU00672,2024-10-09,969.17,759.39,0.164
SKU00672,2024-10-10,932.23,759.39,0.164
SKU00672,2024-10-11,911.96,759.39,0.164
SKU00672,2024-10-12,934.26,759.39,0.164
SKU00672,2024-10-13,946.33,759.39,0.164
SKU00672,2024-10-14,976.18,759.39,0.164
SKU00672,2024-10-15,957.88,759.39,0.164
SKU00672,2024-10-16,928.66,759.39,0.164
SKU00672,2024-10-17,971.44,759.39,0.164
SKU00672,2024-10-18,953.66,759.39,0.164
SKU00672,2024-10-19,1054.23,759.39,0.164
SKU00672,2024-10-20,875.29,759.39,0.164
SKU00672,2024-10-21,980.81,759.39,0.164
SKU00672,2024-10-22,909.87,759.39,0.164
SKU00672,2024-10-23,854.28,759.39,0.164
SKU00672,2024-10-24,909.45,759.39,0.164
SKU00672,2024-10-25,949.16,759.39,0.164
SKU00672,2024-10-26,871.26,759.39,0.164
SKU00672,2024-10-27,903.46,759.39,0.164
SKU00672,2024-10-28,906.79,759.39,0.164
SKU00672,2024-10-29,884.51,759.39,0.164
SKU00672,2024-10-30,932.67,759.39,0.164
SKU00672,2024-10-31,910.76,759.39,0.164
SKU00672,2024-11-01,893.97,759.39,0.164
SKU00672,2024-11-02,951.3,759.39,0.164
SKU00672,2024-11-03,885.74,759.39,0.164
SKU00672,2024-11-04,944.45,759.39,0.164
SKU00672,2024-11-05,943.58,759.39,0.164
SKU00672,2024-11-06,978.64,759.39,0.164
SKU00672,2024-11-07,951.89,759.39,0.164
SKU00672,2024-11-08,991.02,759.39,0.164
SKU00672,2024-11-09,979.63,759.39,0.164
SKU00672,2024-11-10,914.93,759.39,0.164
SKU00672,2024-11-11,1009.01,759.39,0.164
SKU00672,2024-11-12,1002.07,759.39,0.164
SKU00672,2024-11-13,930.91,759.39,0.164
SKU00672,2024-11-14,843.3,759.39,0.164
SKU00672,2024-11-15,852.68,759.39,0.164
SKU00672,2024-11-16,854.79,759.39,0.164
SKU00672,2024-11-17,898.37,759.39,0.164
SKU00672,2024-11-18,933.99,759.39,0.164
SKU00672,2024-11-19,911.97,759.39,0.164
SKU00672,2024-11-20,835.58,759.39,0.164
SKU00672,2024-11-21,956.6,759.39,0.164
SKU00672,2024-11-22,985.96,759.39,0.164
SKU00672,2024-11-23,924.2,759.39,0.164
SKU00672,2024-11-24,901.46,759.39,0.164
SKU00672,2024-11-25,917.81,759.39,0.164
SKU00672,2024-11-26,926.75,759.39,0.164
SKU00672,2024-11-27,960.05,759.39,0.164
SKU00672,2024-11-28,865.62,759.39,0.164
SKU00672,2024-11-29,911.61,759.39,0.164
SKU00672,2024-11-30,933.41,759.39,0.164
SKU00672,2024-12-01,923.05,759.39,0.164
SKU00672,2024-12-02,857.67,759.39,0.164
SKU00672,2024-12-03,931.24,759.39,0.164
SKU00672,2024-12-04,927.06,759.39,0.164
SKU00672,2024-12-05,965.51,759.39,0.164
SKU00672,2024-12-06,1023.4,759.39,0.164
SKU00672,2024-12-07,973.68,759.39,0.164
SKU00672,2024-12-08,951.89,759.39,0.164
SKU00672,2024-12-09,936.76,759.39,0.164
SKU00672,2024-12-10,889.92,759.39,0.164
SKU00672,2024-12-11,1003.56,759.39,0.164
SKU00672,2024-12-12,889.1,759.39,0.164
SKU00672,2024-12-13,909.02,759.39,0.164
SKU00672,2024-12-14,886.14,759.39,0.164
SKU00672,2024-12-15,927.19,759.39,0.164
SKU00672,2024-12-16,928.77,759.39,0.164
SKU00672,2024-12-17,899.49,759.39,0.164
SKU00672,2024-12-18,887.62,759.39,0.164
SKU00672,2024-12-19,927.9,759.39,0.164
SKU00672,2024-12-20,995.89,759.39,0.164
SKU00672,2024-12-21,938.53,759.39,0.164
