sku_id,date,units_sold,our_price,competitor_price,category
SKU01822,2024-03-01,2,1350.04,1429.25,Lifestyle
SKU01822,2024-03-02,2,1350.04,1470.71,Lifestyle
SKU01822,2024-03-03,3,1350.04,1448.62,Lifestyle
SKU01822,2024-03-04,3,1350.04,1345.13,Lifestyle
SKU01822,2024-03-05,2,1350.04,1239.98,Lifestyle
SKU01822,2024-03-06,1,1350.04,1419.16,Lifestyle
SKU01822,2024-03-07,1,1350.04,1410.35,Lifestyle
SKU01822,2024-03-08,1,1350.04,1186.96,Lifestyle
SKU01822,2024-03-09,4,1350.04,1193.8,Lifestyle
SKU01822,2024-03-10,1,1350.04,1387.28,Lifestyle
SKU01822,2024-03-11,2,1350.04,1304.3,Lifestyle
SKU01822,2024-03-12,2,1350.04,1445.41,Lifestyle
SKU01822,2024-03-13,1,1350.04,1347.04,Lifestyle
SKU01822,2024-03-14,7,1350.04,1378.71,Lifestyle
SKU01822,2024-03-15,4,1350.04,1334.7,Lifestyle
SKU01822,2024-03-16,7,1350.04,1503.82,Lifestyle
SKU01822,2024-03-17,2,1350.04,1454.39,Lifestyle
SKU01822,2024-03-18,3,1350.04,1316.71,Lifestyle
SKU01822,2024-03-19,5,1350.04,1423.87,Lifestyle
SKU01822,2024-03-20,3,1350.04,1344.45,Lifestyle
SKU01822,2024-03-21,2,1350.04,1415.78,Lifestyle
SKU01822,2024-03-22,0,1350.04,1512.1,Lifestyle
SKU01822,2024-03-23,2,1350.04,1410.25,Lifestyle
SKU01822,2024-03-24,4,1350.04,1413.34,Lifestyle
SKU01822,2024-03-25,2,1350.04,1434.26,Lifestyle
SKU01822,2024-03-26,3,1350.04,1531.51,Lifestyle
SKU01822,2024-03-27,4,1350.04,1383.5,Lifestyle
SKU01822,2024-03-28,2,1350.04,1408.06,Lifestyle
SKU01822,2024-03-29,3,1350.04,1356.4,Lifestyle
SKU01822,2024-03-30,5,1350.04,1357.03,Lifestyle
SKU01822,2024-03-31,3,1350.04,1376.2,Lifestyle
SKU01822,2024-04-01,3,1350.04,1439.37,Lifestyle
SKU01822,2024-04-02,1,1350.04,1326.64,Lifestyle
SKU01822,2024-04-03,4,1350.04,1314.69,Lifestyle
SKU01822,2024-04-04,1,1350.04,1414.04,Lifestyle
SKU01822,2024-04-05,1,1350.04,1296.31,Lifestyle
SKU01822,2024-04-06,2,1350.04,1414.0,Lifestyle
SKU01822,2024-04-07,7,1350.04,1288.59,Lifestyle
SKU01822,2024-04-08,2,1350.04,1384.17,Lifestyle
SKU01822,2024-04-09,1,1350.04,1420.57,Lifestyle
SKU01822,2024-04-10,2,1350.04,1316.98,Lifestyle
SKU01822,2024-04-11,5,1350.04,1367.13,Lifestyle
SKU01822,2024-04-12,2,1350.04,1393.25,Lifestyle
SKU01822,2024-04-13,4,1350.04,1492.51,Lifestyle
SKU01822,2024-04-14,5,1350.04,1444.36,Lifestyle
SKU01822,2024-04-15,2,1350.04,1386.72,Lifestyle
SKU01822,2024-04-16,2,1350.04,1329.94,Lifestyle
SKU01822,2024-04-17,2,1350.04,1289.47,Lifestyle
SKU01822,2024-04-18,5,1350.04,1414.24,Lifestyle
SKU01822,2024-04-19,1,1350.04,1181.28,Lifestyle
SKU01822,2024-04-20,4,1350.04,1379.86,Lifestyle
SKU01822,2024-04-21,6,1350.04,1380.36,Lifestyle
SKU01822,2024-04-22,5,1350.04,1388.49,Lifestyle
SKU01822,2024-04-23,1,1350.04,1371.68,Lifestyle
SKU01822,2024-04-24,2,1350.04,1421.89,Lifestyle
SKU01822,2024-04-25,3,1350.04,1475.13,Lifestyle
SKU01822,2024-04-26,2,1350.04,1408.52,Lifestyle
SKU01822,2024-04-27,2,1350.04,1343.22,Lifestyle
SKU01822,2024-04-28,5,1350.04,1259.42,Lifestyle
SKU01822,2024-04-29,2,1350.04,1257.85,Lifestyle
SKU01822,2024-04-30,3,1350.04,1336.42,Lifestyle
SKU01822,2024-05-01,3,1350.04,1326.14,Lifestyle
SKU01822,2024-05-02,0,1350.04,1448.29,Lifestyle
SKU01822,2024-05-03,2,1350.04,1326.96,Lifestyle
SKU01822,2024-05-04,7,1350.04,1351.19,Lifestyle
SKU01822,2024-05-05,1,1350.04,1308.05,Lifestyle
SKU01822,2024-05-06,0,1350.04,1433.55,Lifestyle
SKU01822,2024-05-07,2,1350.04,1434.87,Lifestyle
SKU01822,2024-05-08,5,1350.04,1331.9,Lifestyle
SKU01822,2024-05-09,4,1350.04,1293.09,Lifestyle
SKU01822,2024-05-10,3,1350.04,1409.18,Lifestyle
SKU01822,2024-05-11,2,1350.04,1385.85,Lifestyle
SKU01822,2024-05-12,0,1350.04,1429.38,Lifestyle
SKU01822,2024-05-13,6,1350.04,1432.12,Lifestyle
SKU01822,2024-05-14,2,1350.04,1318.4,Lifestyle
SKU01822,2024-05-15,1,1350.04,1264.9,Lifestyle
SKU01822,2024-05-16,3,1350.04,1435.12,Lifestyle
SKU01822,2024-05-17,5,1350.04,1409.07,Lifestyle
SKU01822,2024-05-18,1,1350.04,1283.99,Lifestyle
SKU01822,2024-05-19,1,1350.04,1427.89,Lifestyle
SKU01822,2024-05-20,4,1350.04,1295.64,Lifestyle
SKU01822,2024-05-21,2,1350.04,1309.23,Lifestyle
SKU01822,2024-05-22,6,1350.04,1379.47,Lifestyle
SKU01822,2024-05-23,2,1350.04,1401.61,Lifestyle
SKU01822,2024-05-24,0,1350.04,1431.9,Lifestyle
SKU01822,2024-05-25,5,1350.04,1547.46,Lifestyle
SKU01822,2024-05-26,1,1350.04,1461.1,Lifestyle
SKU01822,2024-05-27,0,1350.04,1485.96,Lifestyle
SKU01822,2024-05-28,3,1350.04,1310.24,Lifestyle
SKU01822,2024-05-29,4,1350.04,1427.45,Lifestyle
SKU01822,2024-05-30,3,1350.04,1487.11,Lifestyle
SKU01822,2024-05-31,0,1350.04,1332.57,Lifestyle
SKU01822,2024-06-01,4,1350.04,1301.71,Lifestyle
SKU01822,2024-06-02,2,1350.04,1375.81,Lifestyle
SKU01822,2024-06-03,2,1350.04,1278.4,Lifestyle
SKU01822,2024-06-04,6,1350.04,1404.15,Lifestyle
SKU01822,2024-06-05,2,1350.04,1449.8,Lifestyle
SKU01822,2024-06-06,1,1350.04,1347.79,Lifestyle
SKU01822,2024-06-07,2,1350.04,1373.88,Lifestyle
SKU01822,2024-06-08,0,1350.04,1394.08,Lifestyle
SKU01822,2024-06-09,3,1350.04,1438.63,Lifestyle
SKU01822,2024-06-10,0,1350.04,1376.77,Lifestyle
SKU01822,2024-06-11,2,1350.04,1291.55,Lifestyle
SKU01822,2024-06-12,2,1350.04,1304.36,Lifestyle
SKU01822,2024-06-13,4,1350.04,1397.18,Lifestyle
SKU01822,2024-06-14,0,1350.04,1394.64,Lifestyle
SKU01822,2024-06-15,3,1350.04,1414.07,Lifestyle
SKU01822,2024-06-16,3,1350.04,1409.57,Lifestyle
SKU01822,2024-06-17,2,1350.04,1295.07,Lifestyle
SKU01822,2024-06-18,3,1350.04,1359.82,Lifestyle
SKU01822,2024-06-19,2,1350.04,1506.77,Lifestyle
SKU01822,2024-06-20,0,1350.04,1464.52,Lifestyle
SKU01822,2024-06-21,3,1350.04,1263.83,Lifestyle
SKU01822,2024-06-22,1,1350.04,1330.76,Lifestyle
SKU01822,2024-06-23,2,1350.04,1335.64,Lifestyle
SKU01822,2024-06-24,2,1350.04,1308.56,Lifestyle
SKU01822,2024-06-25,1,1350.04,1376.91,Lifestyle
SKU01822,2024-06-26,2,1350.04,1335.92,Lifestyle
SKU01822,2024-06-27,3,1350.04,1456.87,Lifestyle
SKU01822,2024-06-28,4,1350.04,1290.94,Lifestyle
SKU01822,2024-06-29,2,1350.04,1354.72,Lifestyle
SKU01822,2024-06-30,2,1350.04,1392.5,Lifestyle
SKU01822,2024-07-01,1,1350.04,1348.95,Lifestyle
SKU01822,2024-07-02,3,1350.04,1349.97,Lifestyle
SKU01822,2024-07-03,2,1350.04,1309.19,Lifestyle
SKU01822,2024-07-04,3,1350.04,1464.7,Lifestyle
SKU01822,2024-07-05,4,1350.04,1379.78,Lifestyle
SKU01822,2024-07-06,5,1350.04,1252.71,Lifestyle
SKU01822,2024-07-07,3,1350.04,1357.44,Lifestyle
SKU01822,2024-07-08,5,1350.04,1436.79,Lifestyle
SKU01822,2024-07-09,3,1350.04,1473.02,Lifestyle
SKU01822,2024-07-10,6,1350.04,1405.99,Lifestyle
SKU01822,2024-07-11,3,1350.04,1372.27,Lifestyle
SKU01822,2024-07-12,4,1350.04,1375.74,Lifestyle
SKU01822,2024-07-13,4,1350.04,1317.18,Lifestyle
SKU01822,2024-07-14,4,1350.04,1319.57,Lifestyle
SKU01822,2024-07-15,5,1350.04,1353.19,Lifestyle
SKU01822,2024-07-16,7,1350.04,1229.73,Lifestyle
SKU01822,2024-07-17,3,1350.04,1374.65,Lifestyle
SKU01822,2024-07-18,0,1350.04,1492.34,Lifestyle
SKU01822,2024-07-19,1,1350.04,1309.03,Lifestyle
SKU01822,2024-07-20,1,1350.04,1369.56,Lifestyle
SKU01822,2024-07-21,5,1350.04,1355.08,Lifestyle
SKU01822,2024-07-22,6,1350.04,1413.12,Lifestyle
SKU01822,2024-07-23,0,1350.04,1300.82,Lifestyle
SKU01822,2024-07-24,2,1350.04,1481.5,Lifestyle
SKU01822,2024-07-25,2,1350.04,1370.83,Lifestyle
SKU01822,2024-07-26,4,1350.04,1416.95,Lifestyle
SKU01822,2024-07-27,2,1350.04,1505.54,Lifestyle
SKU01822,2024-07-28,9,1350.04,1280.85,Lifestyle
SKU01822,2024-07-29,4,1350.04,1520.18,Lifestyle
SKU01822,2024-07-30,2,1350.04,1469.09,Lifestyle
SKU01822,2024-07-31,2,1350.04,1383.75,Lifestyle
SKU01822,2024-08-01,3,1350.04,1416.65,Lifestyle
SKU01822,2024-08-02,5,1350.04,1361.3,Lifestyle
SKU01822,2024-08-03,1,1350.04,1417.23,Lifestyle
SKU01822,2024-08-04,1,1350.04,1422.51,Lifestyle
SKU01822,2024-08-05,1,1350.04,1412.63,Lifestyle
SKU01822,2024-08-06,4,1350.04,1253.17,Lifestyle
SKU01822,2024-08-07,0,1350.04,1441.07,Lifestyle
SKU01822,2024-08-08,1,1350.04,1371.56,Lifestyle
SKU01822,2024-08-09,2,1350.04,1479.72,Lifestyle
SKU01822,2024-08-10,0,1350.04,1386.75,Lifestyle
SKU01822,2024-08-11,3,1350.04,1367.28,Lifestyle
SKU01822,2024-08-12,1,1350.04,1401.92,Lifestyle
SKU01822,2024-08-13,2,1350.04,1462.15,Lifestyle
SKU01822,2024-08-14,3,1350.04,1339.61,Lifestyle
SKU01822,2024-08-15,6,1350.04,1325.88,Lifestyle
SKU01822,2024-08-16,4,1350.04,1482.19,Lifestyle
SKU01822,2024-08-17,2,1350.04,1436.08,Lifestyle
SKU01822,2024-08-18,3,1350.04,1322.21,Lifestyle
SKU01822,2024-08-19,0,1350.04,1437.37,Lifestyle
SKU01822,2024-08-20,1,1350.04,1323.65,Lifestyle
SKU01822,2024-08-21,2,1350.04,1313.0,Lifestyle
SKU01822,2024-08-22,2,1350.04,1338.75,Lifestyle
SKU01822,2024-08-23,1,1350.04,1371.05,Lifestyle
SKU01822,2024-08-24,2,1350.04,1294.48,Lifestyle
SKU01822,2024-08-25,4,1350.04,1318.12,Lifestyle
SKU01822,2024-08-26,0,1350.04,1350.31,Lifestyle
SKU01822,2024-08-27,2,1350.04,1350.38,Lifestyle
SKU01822,2024-08-28,3,1350.04,1287.57,Lifestyle
SKU01822,2024-08-29,5,1350.04,1365.39,Lifestyle
SKU01822,2024-08-30,1,1350.04,1359.06,Lifestyle
SKU01822,2024-08-31,4,1350.04,1386.56,Lifestyle
SKU01822,2024-09-01,2,1350.04,1451.65,Lifestyle
SKU01822,2024-09-02,3,1350.04,1481.7,Lifestyle
SKU01822,2024-09-03,2,1350.04,1366.06,Lifestyle
SKU01822,2024-09-04,3,1350.04,1408.35,Lifestyle
SKU01822,2024-09-05,1,1350.04,1366.27,Lifestyle
SKU01822,2024-09-06,1,1350.04,1384.32,Lifestyle
SKU01822,2024-09-07,2,1350.04,1394.93,Lifestyle
SKU01822,2024-09-08,4,1350.04,1424.61,Lifestyle
SKU01822,2024-09-09,2,1350.04,1386.44,Lifestyle
SKU01822,2024-09-10,3,1350.04,1391.07,Lifestyle
SKU01822,2024-09-11,3,1350.04,1318.41,Lifestyle
SKU01822,2024-09-12,1,1350.04,1364.53,Lifestyle
SKU01822,2024-09-13,3,1350.04,1485.53,Lifestyle
SKU01822,2024-09-14,5,1350.04,1372.4,Lifestyle
SKU01822,2024-09-15,4,1350.04,1470.13,Lifestyle
SKU01822,2024-09-16,0,1350.04,1311.75,Lifestyle
SKU01822,2024-09-17,5,1350.04,1433.84,Lifestyle
SKU01822,2024-09-18,1,1350.04,1365.73,Lifestyle
SKU01822,2024-09-19,3,1350.04,1486.8,Lifestyle
SKU01822,2024-09-20,5,1350.04,1284.46,Lifestyle
SKU01822,2024-09-21,3,1350.04,1328.25,Lifestyle
SKU01822,2024-09-22,1,1350.04,1456.51,Lifestyle
SKU01822,2024-09-23,6,1350.04,1463.47,Lifestyle
SKU01822,2024-09-24,0,1350.04,1444.38,Lifestyle
SKU01822,2024-09-25,1,1350.04,1435.14,Lifestyle
SKU01822,2024-09-26,4,1350.04,1312.24,Lifestyle
SKU01822,2024-09-27,3,1350.04,1364.04,Lifestyle
SKU01822,2024-09-28,2,1350.04,1429.4,Lifestyle
SKU01822,2024-09-29,5,1350.04,1436.7,Lifestyle
SKU01822,2024-09-30,1,1350.04,1334.12,Lifestyle
SKU01822,2024-10-01,4,1350.04,1293.72,Lifestyle
SKU01822,2024-10-02,1,1350.04,1355.05,Lifestyle
SKU01822,2024-10-03,0,1350.04,1390.88,Lifestyle
SKU01822,2024-10-04,2,1350.04,1345.04,Lifestyle
SKU01822,2024-10-05,4,1350.04,1274.32,Lifestyle
SKU01822,2024-10-06,0,1350.04,1450.74,Lifestyle
SKU01822,2024-10-07,3,1350.04,1341.28,Lifestyle
SKU01822,2024-10-08,1,1350.04,1270.55,Lifestyle
SKU01822,2024-10-09,1,1350.04,1410.5,Lifestyle
SKU01822,2024-10-10,3,1350.04,1339.73,Lifestyle
SKU01822,2024-10-11,1,1350.04,1325.59,Lifestyle
SKU01822,2024-10-12,4,1350.04,1474.82,Lifestyle
SKU01822,2024-10-13,2,1350.04,1376.67,Lifestyle
SKU01822,2024-10-14,2,1350.04,1324.66,Lifestyle
SKU01822,2024-10-15,3,1350.04,1471.92,Lifestyle
SKU01822,2024-10-16,4,1350.04,1369.64,Lifestyle
SKU01822,2024-10-17,0,1350.04,1437.15,Lifestyle
SKU01822,2024-10-18,2,1350.04,1445.72,Lifestyle
SKU01822,2024-10-19,3,1350.04,1271.96,Lifestyle
SKU01822,2024-10-20,0,1350.04,1401.56,Lifestyle
SKU01822,2024-10-21,4,1350.04,1470.98,Lifestyle
SKU01822,2024-10-22,5,1350.04,1437.09,Lifestyle
SKU01822,2024-10-23,3,1350.04,1457.82,Lifestyle
SKU01822,2024-10-24,0,1350.04,1460.71,Lifestyle
SKU01822,2024-10-25,0,1350.04,1338.11,Lifestyle
SKU01822,2024-10-26,3,1350.04,1434.87,Lifestyle
SKU01822,2024-10-27,1,1350.04,1362.99,Lifestyle
SKU01822,2024-10-28,3,1350.04,1330.93,Lifestyle
SKU01822,2024-10-29,5,1350.04,1380.93,Lifestyle
SKU01822,2024-10-30,1,1350.04,1298.27,Lifestyle
SKU01822,2024-10-31,2,1350.04,1339.54,Lifestyle
SKU01822,2024-11-01,1,1350.04,1424.33,Lifestyle
SKU01822,2024-11-02,3,1350.04,1477.86,Lifestyle
SKU01822,2024-11-03,2,1350.04,1434.84,Lifestyle
SKU01822,2024-11-04,3,1350.04,1310.64,Lifestyle
SKU01822,2024-11-05,3,1350.04,1460.26,Lifestyle
SKU01822,2024-11-06,3,1350.04,1435.17,Lifestyle
SKU01822,2024-11-07,2,1350.04,1321.98,Lifestyle
SKU01822,2024-11-08,3,1350.04,1452.05,Lifestyle
SKU01822,2024-11-09,2,1350.04,1230.88,Lifestyle
SKU01822,2024-11-10,3,1350.04,1376.94,Lifestyle
SKU01822,2024-11-11,1,1350.04,1483.92,Lifestyle
SKU01822,2024-11-12,3,1350.04,1206.09,Lifestyle
SKU01822,2024-11-13,1,1350.04,1286.23,Lifestyle
SKU01822,2024-11-14,0,1350.04,1393.08,Lifestyle
SKU01822,2024-11-15,3,1350.04,1428.95,Lifestyle
SKU01822,2024-11-16,0,1350.04,1418.35,Lifestyle
SKU01822,2024-11-17,4,1350.04,1369.44,Lifestyle
SKU01822,2024-11-18,4,1350.04,1343.36,Lifestyle
SKU01822,2024-11-19,3,1350.04,1501.24,Lifestyle
SKU01822,2024-11-20,3,1350.04,1373.75,Lifestyle
SKU01822,2024-11-21,4,1350.04,1268.05,Lifestyle
SKU01822,2024-11-22,2,1350.04,1446.77,Lifestyle
SKU01822,2024-11-23,3,1350.04,1372.62,Lifestyle
SKU01822,2024-11-24,3,1350.04,1441.58,Lifestyle
SKU01822,2024-11-25,2,1350.04,1395.61,Lifestyle
SKU01822,2024-11-26,0,1350.04,1371.52,Lifestyle
SKU01822,2024-11-27,4,1350.04,1345.77,Lifestyle
SKU01822,2024-11-28,2,1350.04,1310.47,Lifestyle
SKU01822,2024-11-29,4,1350.04,1492.33,Lifestyle
SKU01822,2024-11-30,7,1350.04,1415.29,Lifestyle
SKU01822,2024-12-01,4,1350.04,1352.41,Lifestyle
SKU01822,2024-12-02,2,1350.04,1423.49,Lifestyle
SKU01822,2024-12-03,2,1350.04,1311.82,Lifestyle
SKU01822,2024-12-04,1,1350.04,1379.7,Lifestyle
SKU01822,2024-12-05,3,1350.04,1397.51,Lifestyle
SKU01822,2024-12-06,1,1350.04,1465.05,Lifestyle
SKU01822,2024-12-07,3,1350.04,1349.35,Lifestyle
SKU01822,2024-12-08,2,1350.04,1414.61,Lifestyle
SKU01822,2024-12-09,4,1350.04,1324.54,Lifestyle
SKU01822,2024-12-10,0,1350.04,1333.59,Lifestyle
SKU01822,2024-12-11,5,1350.04,1271.87,Lifestyle
SKU01822,2024-12-12,4,1350.04,1369.47,Lifestyle
SKU01822,2024-12-13,3,1350.04,1512.03,Lifestyle
SKU01822,2024-12-14,1,1350.04,1384.11,Lifestyle
SKU01822,2024-12-15,6,1350.04,1415.91,Lifestyle
SKU01822,2024-12-16,3,1350.04,1461.1,Lifestyle
SKU01822,2024-12-17,4,1350.04,1406.53,Lifestyle
SKU01822,2024-12-18,0,1350.04,1380.74,Lifestyle
SKU01822,2024-12-19,1,1350.04,1330.49,Lifestyle
SKU01822,2024-12-20,1,1350.04,1322.6,Lifestyle
SKU01822,2024-12-21,1,1350.04,1401.77,Lifestyle
SKU01822,2024-12-22,5,1350.04,1207.13,Lifestyle
SKU01822,2024-12-23,4,1350.04,1418.74,Lifestyle
SKU01822,2024-12-24,4,1350.04,1358.75,Lifestyle
SKU01822,2024-12-25,6,1350.04,1525.95,Lifestyle
SKU01822,2024-12-26,6,1350.04,1370.42,Lifestyle
SKU01822,2024-12-27,2,1350.04,1279.34,Lifestyle
SKU01822,2024-12-28,3,1350.04,1363.87,Lifestyle
SKU01822,2024-12-29,4,1350.04,1423.72,Lifestyle
SKU01822,2024-12-30,5,1350.04,1319.2,Lifestyle
SKU01822,2024-12-31,2,1350.04,1369.03,Lifestyle
SKU01927,2024-01-01,3,2862.89,2882.82,Beauty
SKU01927,2024-01-02,2,2862.89,2847.74,Beauty
SKU01927,2024-01-03,1,2862.89,2878.92,Beauty
SKU01927,2024-01-04,4,2862.89,2942.83,Beauty
SKU01927,2024-01-05,0,2862.89,3107.82,Beauty
SKU01927,2024-01-06,3,2862.89,3193.21,Beauty
SKU01927,2024-01-07,5,2862.89,2930.62,Beauty
SKU01927,2024-01-08,3,2862.89,2808.25,Beauty
SKU01927,2024-01-09,2,2862.89,2984.64,Beauty
SKU01927,2024-01-10,4,2862.89,3157.38,Beauty
SKU01927,2024-01-11,0,2862.89,2944.96,Beauty
SKU01927,2024-01-12,5,2862.89,2722.84,Beauty
SKU01927,2024-01-13,1,2862.89,3118.37,Beauty
SKU01927,2024-01-14,2,2862.89,2945.97,Beauty
SKU01927,2024-01-15,1,2862.89,2889.43,Beauty
SKU01927,2024-01-16,4,2862.89,2836.58,Beauty
SKU01927,2024-01-17,2,2862.89,2828.03,Beauty
SKU01927,2024-01-18,5,2862.89,3018.54,Beauty
SKU01927,2024-01-19,3,2862.89,2946.21,Beauty
SKU01927,2024-01-20,3,2862.89,2979.13,Beauty
SKU01927,2024-01-21,7,2862.89,2795.64,Beauty
SKU01927,2024-01-22,2,2862.89,2871.82,Beauty
SKU01927,2024-01-23,4,2862.89,2984.93,Beauty
SKU01927,2024-01-24,5,2862.89,2867.52,Beauty
SKU01927,2024-01-25,3,2862.89,2819.65,Beauty
SKU01927,2024-01-26,3,2862.89,3056.49,Beauty
SKU01927,2024-01-27,2,2862.89,2859.63,Beauty
SKU01927,2024-01-28,5,2862.89,2962.14,Beauty
SKU01927,2024-01-29,4,2862.89,2767.25,Beauty
SKU01927,2024-01-30,4,2862.89,3064.23,Beauty
SKU01927,2024-01-31,2,2862.89,3118.5,Beauty
SKU01927,2024-02-01,2,2862.89,2847.68,Beauty
SKU01927,2024-02-02,3,2862.89,2697.32,Beauty
SKU01927,2024-02-03,1,2862.89,2919.6,Beauty
SKU01927,2024-02-04,2,2862.89,2917.51,Beauty
SKU01927,2024-02-05,6,2862.89,2701.14,Beauty
SKU01927,2024-02-06,3,2862.89,2969.99,Beauty
SKU01927,2024-02-07,3,2862.89,2766.15,Beauty
SKU01927,2024-02-08,6,2862.89,2729.01,Beauty
SKU01927,2024-02-09,1,2862.89,2829.84,Beauty
SKU01927,2024-02-10,7,2862.89,2795.19,Beauty
SKU01927,2024-02-11,2,2862.89,3093.52,Beauty
SKU01927,2024-02-12,2,2862.89,2789.59,Beauty
SKU01927,2024-02-13,4,2862.89,2765.23,Beauty
SKU01927,2024-02-14,4,2862.89,2896.92,Beauty
SKU01927,2024-02-15,1,2862.89,2637.49,Beauty
SKU01927,2024-02-16,2,2862.89,2999.08,Beauty
SKU01927,2024-02-17,3,2862.89,3083.23,Beauty
SKU01927,2024-02-18,2,2862.89,2846.72,Beauty
SKU01927,2024-02-19,4,2862.89,3079.41,Beauty
SKU01927,2024-02-20,0,2862.89,2972.25,Beauty
SKU01927,2024-02-21,4,2862.89,3033.83,Beauty
SKU01927,2024-02-22,2,2862.89,3050.13,Beauty
SKU01927,2024-02-23,2,2862.89,3026.42,Beauty
SKU01927,2024-02-24,4,2862.89,2798.55,Beauty
SKU01927,2024-02-25,2,2862.89,3028.79,Beauty
SKU01927,2024-02-26,2,2862.89,2856.84,Beauty
SKU01927,2024-02-27,4,2862.89,2912.43,Beauty
SKU01927,2024-02-28,2,2862.89,2792.15,Beauty
SKU01927,2024-02-29,1,2862.89,2964.8,Beauty
SKU01927,2024-03-01,2,2862.89,3146.39,Beauty
SKU01927,2024-03-02,6,2862.89,2915.42,Beauty
SKU01927,2024-03-03,1,2862.89,2716.37,Beauty
SKU01927,2024-03-04,3,2862.89,2980.77,Beauty
SKU01927,2024-03-05,6,2862.89,2913.08,Beauty
SKU01927,2024-03-06,0,2862.89,3009.36,Beauty
SKU01927,2024-03-07,6,2862.89,2814.41,Beauty
SKU01927,2024-03-08,1,2862.89,3107.96,Beauty
SKU01927,2024-03-09,6,2862.89,2787.68,Beauty
SKU01927,2024-03-10,0,2862.89,2821.47,Beauty
SKU01927,2024-03-11,6,2862.89,3004.67,Beauty
SKU01927,2024-03-12,1,2862.89,3192.81,Beauty
SKU01927,2024-03-13,5,2862.89,2918.29,Beauty
SKU01927,2024-03-14,1,2862.89,2788.11,Beauty
SKU01927,2024-03-15,3,2862.89,2724.83,Beauty
SKU01927,2024-03-16,5,2862.89,2936.17,Beauty
SKU01927,2024-03-17,3,2862.89,3032.26,Beauty
SKU01927,2024-03-18,3,2862.89,2996.63,Beauty
SKU01927,2024-03-19,6,2862.89,2883.59,Beauty
SKU01927,2024-03-20,3,2862.89,2849.93,Beauty
SKU01927,2024-03-21,5,2862.89,2769.9,Beauty
SKU01927,2024-03-22,4,2862.89,2931.73,Beauty
SKU01927,2024-03-23,4,2862.89,2945.7,Beauty
SKU01927,2024-03-24,3,2862.89,2829.33,Beauty
SKU01927,2024-03-25,2,2862.89,2875.8,Beauty
SKU01927,2024-03-26,0,2862.89,2873.8,Beauty
SKU01927,2024-03-27,2,2862.89,3203.79,Beauty
SKU01927,2024-03-28,3,2862.89,2741.98,Beauty
SKU01927,2024-03-29,4,2862.89,2832.18,Beauty
SKU01927,2024-03-30,3,2862.89,3083.56,Beauty
SKU01927,2024-03-31,3,2862.89,3057.25,Beauty
SKU01927,2024-04-01,3,2862.89,2798.61,Beauty
SKU01927,2024-04-02,1,2862.89,3059.48,Beauty
SKU01927,2024-04-03,2,2862.89,2920.7,Beauty
SKU01927,2024-04-04,2,2862.89,2899.52,Beauty
SKU01927,2024-04-05,7,2862.89,3019.92,Beauty
SKU01927,2024-04-06,3,2862.89,3047.47,Beauty
SKU01927,2024-04-07,6,2862.89,2859.64,Beauty
SKU01927,2024-04-08,2,2862.89,2927.03,Beauty
SKU01927,2024-04-09,6,2862.89,3150.77,Beauty
SKU01927,2024-04-10,5,2862.89,2995.82,Beauty
SKU01927,2024-04-11,5,2862.89,2844.08,Beauty
SKU01927,2024-04-12,1,2862.89,2923.65,Beauty
SKU01927,2024-04-13,3,2862.89,2908.6,Beauty
SKU01927,2024-04-14,5,2862.89,3201.02,Beauty
SKU01927,2024-04-15,1,2862.89,3116.98,Beauty
SKU01927,2024-04-16,5,2862.89,3003.49,Beauty
SKU01927,2024-04-17,3,2862.89,2959.54,Beauty
SKU01927,2024-04-18,3,2862.89,2853.94,Beauty
SKU01927,2024-04-19,4,2862.89,2809.79,Beauty
SKU01927,2024-04-20,6,2862.89,2952.26,Beauty
SKU01927,2024-04-21,3,2862.89,2920.66,Beauty
SKU01927,2024-04-22,2,2862.89,3026.64,Beauty
SKU01927,2024-04-23,1,2862.89,3183.14,Beauty
SKU01927,2024-04-24,1,2862.89,3080.69,Beauty
SKU01927,2024-04-25,0,2862.89,2923.69,Beauty
SKU01927,2024-04-26,3,2862.89,2990.56,Beauty
SKU01927,2024-04-27,4,2862.89,2886.66,Beauty
SKU01927,2024-04-28,2,2862.89,3036.68,Beauty
SKU01927,2024-04-29,7,2862.89,2874.14,Beauty
SKU01927,2024-04-30,1,2862.89,3070.98,Beauty
SKU01927,2024-05-01,9,2862.89,2962.86,Beauty
SKU01927,2024-05-02,1,2862.89,3136.44,Beauty
SKU01927,2024-05-03,8,2862.89,3084.82,Beauty
SKU01927,2024-05-04,4,2862.89,2946.19,Beauty
SKU01927,2024-05-05,7,2862.89,2828.2,Beauty
SKU01927,2024-05-06,7,2862.89,2922.54,Beauty
SKU01927,2024-05-07,3,2862.89,2781.59,Beauty
SKU01927,2024-05-08,1,2862.89,2780.42,Beauty
SKU01927,2024-05-09,6,2862.89,2613.96,Beauty
SKU01927,2024-05-10,0,2862.89,2770.7,Beauty
SKU01927,2024-05-11,2,2862.89,2937.64,Beauty
SKU01927,2024-05-12,4,2862.89,2919.83,Beauty
SKU01927,2024-05-13,2,2862.89,2997.9,Beauty
SKU01927,2024-05-14,1,2862.89,3069.44,Beauty
SKU01927,2024-05-15,5,2862.89,2932.53,Beauty
SKU01927,2024-05-16,3,2862.89,2874.83,Beauty
SKU01927,2024-05-17,5,2862.89,2866.42,Beauty
SKU01927,2024-05-18,5,2862.89,2842.38,Beauty
